source_file,error_category,line_number,column_number,error_type,error_message,full_output
type_mismatch_30.cpp,Type Mismatch,6,14,error,cannot convert 'double' to 'int*' in initialization,"WEEK5\error_collection\sample_programs\type_mismatch_30.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\type_mismatch_30.cpp:6:14: error: cannot convert 'double' to 'int*' in initialization
     int *p = d;  // double to int pointer
              ^"
type_mismatch_5.cpp,Type Mismatch,7,11,error,invalid conversion from 'int' to 'int*' [-fpermissive],"WEEK5\error_collection\sample_programs\type_mismatch_5.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\type_mismatch_5.cpp:7:11: error: invalid conversion from 'int' to 'int*' [-fpermissive]
     ptr = 123;  // Assigning int to pointer
           ^~~"
type_mismatch_7.cpp,Type Mismatch,8,13,error,invalid conversion from 'const char*' to 'int' [-fpermissive],"WEEK5\error_collection\sample_programs\type_mismatch_7.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\type_mismatch_7.cpp:8:13: error: invalid conversion from 'const char*' to 'int' [-fpermissive]
     int x = ""text"";  // Clear type mismatch
             ^~~~~~"
type_mismatch_8.cpp,Type Mismatch,8,9,error,cannot convert 'char [6]' to 'double' in assignment,"WEEK5\error_collection\sample_programs\type_mismatch_8.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\type_mismatch_8.cpp:8:9: error: cannot convert 'char [6]' to 'double' in assignment
     d = text;  // Assigning char array to double
         ^~~~"
type_mismatch_9.cpp,Type Mismatch,7,18,error,invalid conversion from 'int*' to 'int' [-fpermissive],"WEEK5\error_collection\sample_programs\type_mismatch_9.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\type_mismatch_9.cpp:7:18: error: invalid conversion from 'int*' to 'int' [-fpermissive]
     int single = numbers;  // Assigning array to int
                  ^~~~~~~"
undeclared_1.cpp,Undeclared Variable,6,5,error,'count' was not declared in this scope,"WEEK5\error_collection\sample_programs\undeclared_1.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\undeclared_1.cpp:6:5: error: 'count' was not declared in this scope
     count = 5;  // 'count' not declared
     ^~~~~"
undeclared_10.cpp,Undeclared Variable,6,5,error,'price' was not declared in this scope,"WEEK5\error_collection\sample_programs\undeclared_10.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\undeclared_10.cpp:6:5: error: 'price' was not declared in this scope
     price = 99.99;  // 'price' not declared
     ^~~~~"
undeclared_11.cpp,Undeclared Variable,7,5,error,'y' was not declared in this scope,"WEEK5\error_collection\sample_programs\undeclared_11.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\undeclared_11.cpp:7:5: error: 'y' was not declared in this scope
     y = x + 5;  // 'y' not declared
     ^"
undeclared_12.cpp,Undeclared Variable,6,9,error,'i' was not declared in this scope,"WEEK5\error_collection\sample_programs\undeclared_12.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\undeclared_12.cpp:6:9: error: 'i' was not declared in this scope
     for(i = 0; i < 10; i++) {  // 'i' not declared
         ^"
undeclared_13.cpp,Undeclared Variable,8,13,error,'result' was not declared in this scope,"WEEK5\error_collection\sample_programs\undeclared_13.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\undeclared_13.cpp:8:13: error: 'result' was not declared in this scope
     cout << result << endl;  // 'result' not declared (should be 'percentage')
             ^~~~~~
WEEK5\error_collection\sample_programs\undeclared_13.cpp:7:12: warning: unused variable 'percentage' [-Wunused-variable]
     double percentage = num * 0.5;
            ^~~~~~~~~~"
undeclared_13.cpp,Undeclared Variable,7,12,warning,unused variable 'percentage' [-Wunused-variable],"WEEK5\error_collection\sample_programs\undeclared_13.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\undeclared_13.cpp:8:13: error: 'result' was not declared in this scope
     cout << result << endl;  // 'result' not declared (should be 'percentage')
             ^~~~~~
WEEK5\error_collection\sample_programs\undeclared_13.cpp:7:12: warning: unused variable 'percentage' [-Wunused-variable]
     double percentage = num * 0.5;
            ^~~~~~~~~~"
undeclared_14.cpp,Undeclared Variable,7,13,error,'Grade' was not declared in this scope,"WEEK5\error_collection\sample_programs\undeclared_14.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\undeclared_14.cpp:7:13: error: 'Grade' was not declared in this scope
     cout << Grade << endl;  // 'Grade' not declared (capital G typo)
             ^~~~~
WEEK5\error_collection\sample_programs\undeclared_14.cpp:6:10: warning: unused variable 'grade' [-Wunused-variable]
     char grade = 'A';
          ^~~~~"
undeclared_14.cpp,Undeclared Variable,6,10,warning,unused variable 'grade' [-Wunused-variable],"WEEK5\error_collection\sample_programs\undeclared_14.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\undeclared_14.cpp:7:13: error: 'Grade' was not declared in this scope
     cout << Grade << endl;  // 'Grade' not declared (capital G typo)
             ^~~~~
WEEK5\error_collection\sample_programs\undeclared_14.cpp:6:10: warning: unused variable 'grade' [-Wunused-variable]
     char grade = 'A';
          ^~~~~"
undeclared_15.cpp,Undeclared Variable,6,5,error,'answer' was not declared in this scope,"WEEK5\error_collection\sample_programs\undeclared_15.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\undeclared_15.cpp:6:5: error: 'answer' was not declared in this scope
     answer = 42;  // 'answer' not declared
     ^~~~~~"
undeclared_16.cpp,Undeclared Variable,5,5,error,'average' was not declared in this scope,"WEEK5\error_collection\sample_programs\undeclared_16.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\undeclared_16.cpp:5:5: error: 'average' was not declared in this scope
     average = 85.5;  // 'average' not declared
     ^~~~~~~"
undeclared_17.cpp,Undeclared Variable,6,5,error,'diff' was not declared in this scope,"WEEK5\error_collection\sample_programs\undeclared_17.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\undeclared_17.cpp:6:5: error: 'diff' was not declared in this scope
     diff = x - 3;  // 'diff' not declared
     ^~~~"
undeclared_18.cpp,Undeclared Variable,5,5,error,'product' was not declared in this scope,"WEEK5\error_collection\sample_programs\undeclared_18.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\undeclared_18.cpp:5:5: error: 'product' was not declared in this scope
     product = 4 * 5;  // 'product' not declared
     ^~~~~~~"
undeclared_19.cpp,Undeclared Variable,5,13,error,'name' was not declared in this scope,"WEEK5\error_collection\sample_programs\undeclared_19.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\undeclared_19.cpp:5:13: error: 'name' was not declared in this scope
     cout << name << endl;  // 'name' not declared
             ^~~~"
undeclared_2.cpp,Undeclared Variable,7,5,error,'result' was not declared in this scope,"WEEK5\error_collection\sample_programs\undeclared_2.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\undeclared_2.cpp:7:5: error: 'result' was not declared in this scope
     result = x * 2;  // 'result' not declared
     ^~~~~~"
undeclared_20.cpp,Undeclared Variable,6,5,error,'Cout' was not declared in this scope,"WEEK5\error_collection\sample_programs\undeclared_20.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\undeclared_20.cpp:6:5: error: 'Cout' was not declared in this scope
     Cout << a << endl;  // 'Cout' not declared (wrong case)
     ^~~~"
undeclared_21.cpp,Undeclared Variable,5,5,error,'status' was not declared in this scope,"WEEK5\error_collection\sample_programs\undeclared_21.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\undeclared_21.cpp:5:5: error: 'status' was not declared in this scope
     status = true;  // 'status' not declared
     ^~~~~~"
undeclared_22.cpp,Undeclared Variable,6,5,error,'square' was not declared in this scope,"WEEK5\error_collection\sample_programs\undeclared_22.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\undeclared_22.cpp:6:5: error: 'square' was not declared in this scope
     square = n * n;  // 'square' not declared
     ^~~~~~"
undeclared_23.cpp,Undeclared Variable,5,9,error,'j' was not declared in this scope,"WEEK5\error_collection\sample_programs\undeclared_23.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\undeclared_23.cpp:5:9: error: 'j' was not declared in this scope
     for(j = 0; j < 5; j++) {  // 'j' not declared
         ^"
undeclared_24.cpp,Undeclared Variable,6,13,error,'grade' was not declared in this scope,"WEEK5\error_collection\sample_programs\undeclared_24.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\undeclared_24.cpp:6:13: error: 'grade' was not declared in this scope
     cout << grade << endl;  // 'grade' not declared
             ^~~~~
WEEK5\error_collection\sample_programs\undeclared_24.cpp:5:9: warning: unused variable 'marks' [-Wunused-variable]
     int marks = 90;
         ^~~~~"
undeclared_24.cpp,Undeclared Variable,5,9,warning,unused variable 'marks' [-Wunused-variable],"WEEK5\error_collection\sample_programs\undeclared_24.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\undeclared_24.cpp:6:13: error: 'grade' was not declared in this scope
     cout << grade << endl;  // 'grade' not declared
             ^~~~~
WEEK5\error_collection\sample_programs\undeclared_24.cpp:5:9: warning: unused variable 'marks' [-Wunused-variable]
     int marks = 90;
         ^~~~~"
undeclared_25.cpp,Undeclared Variable,5,5,error,'length' was not declared in this scope,"WEEK5\error_collection\sample_programs\undeclared_25.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\undeclared_25.cpp:5:5: error: 'length' was not declared in this scope
     length = 15;  // 'length' not declared
     ^~~~~~
WEEK5\error_collection\sample_programs\undeclared_25.cpp:6:5: error: 'width' was not declared in this scope
     width = 10;   // 'width' not declared
     ^~~~~"
undeclared_25.cpp,Undeclared Variable,6,5,error,'width' was not declared in this scope,"WEEK5\error_collection\sample_programs\undeclared_25.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\undeclared_25.cpp:5:5: error: 'length' was not declared in this scope
     length = 15;  // 'length' not declared
     ^~~~~~
WEEK5\error_collection\sample_programs\undeclared_25.cpp:6:5: error: 'width' was not declared in this scope
     width = 10;   // 'width' not declared
     ^~~~~"
undeclared_26.cpp,Undeclared Variable,6,5,error,'remainder' was not declared in this scope,"WEEK5\error_collection\sample_programs\undeclared_26.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\undeclared_26.cpp:6:5: error: 'remainder' was not declared in this scope
     remainder = x % 3;  // 'remainder' not declared
     ^~~~~~~~~"
undeclared_27.cpp,Undeclared Variable,5,13,error,'Value' was not declared in this scope,"WEEK5\error_collection\sample_programs\undeclared_27.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\undeclared_27.cpp:5:13: error: 'Value' was not declared in this scope
     cout << Value << endl;  // 'Value' not declared
             ^~~~~"
undeclared_28.cpp,Undeclared Variable,7,5,error,'hypotenuse' was not declared in this scope,"WEEK5\error_collection\sample_programs\undeclared_28.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\undeclared_28.cpp:7:5: error: 'hypotenuse' was not declared in this scope
     hypotenuse = a*a + b*b;  // 'hypotenuse' not declared
     ^~~~~~~~~~"
undeclared_29.cpp,Undeclared Variable,5,5,error,'tax' was not declared in this scope,"WEEK5\error_collection\sample_programs\undeclared_29.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\undeclared_29.cpp:5:5: error: 'tax' was not declared in this scope
     tax = 0.18 * 1000;  // 'tax' not declared
     ^~~"
undeclared_3.cpp,Undeclared Variable,6,5,error,'sum' was not declared in this scope,"WEEK5\error_collection\sample_programs\undeclared_3.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\undeclared_3.cpp:6:5: error: 'sum' was not declared in this scope
     sum = 0;  // 'sum' not declared
     ^~~"
undeclared_30.cpp,Undeclared Variable,6,5,error,'interest' was not declared in this scope,"WEEK5\error_collection\sample_programs\undeclared_30.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\undeclared_30.cpp:6:5: error: 'interest' was not declared in this scope
     interest = (p * r * t) / 100;  // 'interest' not declared
     ^~~~~~~~"
undeclared_4.cpp,Undeclared Variable,6,8,error,'flag' was not declared in this scope,"WEEK5\error_collection\sample_programs\undeclared_4.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\undeclared_4.cpp:6:8: error: 'flag' was not declared in this scope
     if(flag) {  // 'flag' not declared
        ^~~~"
undeclared_5.cpp,Undeclared Variable,8,5,error,'total' was not declared in this scope,"WEEK5\error_collection\sample_programs\undeclared_5.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\undeclared_5.cpp:8:5: error: 'total' was not declared in this scope
     total = a + b;  // 'total' not declared
     ^~~~~"
undeclared_6.cpp,Undeclared Variable,6,13,error,'message' was not declared in this scope,"WEEK5\error_collection\sample_programs\undeclared_6.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\undeclared_6.cpp:6:13: error: 'message' was not declared in this scope
     cout << message << endl;  // 'message' not declared
             ^~~~~~~"
undeclared_7.cpp,Undeclared Variable,7,11,error,'counter' was not declared in this scope,"WEEK5\error_collection\sample_programs\undeclared_7.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\undeclared_7.cpp:7:11: error: 'counter' was not declared in this scope
     while(counter < 5) {  // 'counter' not declared
           ^~~~~~~
WEEK5\error_collection\sample_programs\undeclared_7.cpp:6:9: warning: unused variable 'x' [-Wunused-variable]
     int x = 10;
         ^"
undeclared_7.cpp,Undeclared Variable,6,9,warning,unused variable 'x' [-Wunused-variable],"WEEK5\error_collection\sample_programs\undeclared_7.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\undeclared_7.cpp:7:11: error: 'counter' was not declared in this scope
     while(counter < 5) {  // 'counter' not declared
           ^~~~~~~
WEEK5\error_collection\sample_programs\undeclared_7.cpp:6:9: warning: unused variable 'x' [-Wunused-variable]
     int x = 10;
         ^"
undeclared_8.cpp,Undeclared Variable,7,5,error,'index' was not declared in this scope,"WEEK5\error_collection\sample_programs\undeclared_8.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\undeclared_8.cpp:7:5: error: 'index' was not declared in this scope
     index = 0;  // 'index' not declared
     ^~~~~"
undeclared_9.cpp,Undeclared Variable,7,5,error,'b' was not declared in this scope,"WEEK5\error_collection\sample_programs\undeclared_9.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\undeclared_9.cpp:7:5: error: 'b' was not declared in this scope
     b = a * 2;  // 'b' not declared (typo variation)
     ^"
